Gene_ID,Normalized_ID,Comparison,Delta_Beta,FDR,Significance_Tier,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Phatr3_J46863,phatr3j46863,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8378700000000003,0.0001351752988523,Tier 1 (Hard),2850.Phatr46863,0.0,3187.0,"COG0553@1|root,KOG1001@2759|Eukaryota,2XE5K@2836|Bacillariophyta",2836|Bacillariophyta,KL,SNF2 family N-terminal domain,-,-,-,-,-,-,-,-,-,-,-,-,SNF2_N
Phatr3_J32119,phatr3j32119,t1_Fe_deplete_vs_t1_Mn_deplete,-1.836199333333333,0.0001372510429155,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J49102,phatr3j49102,t1_Fe_deplete_vs_t1_Mn_deplete,-1.83443,0.0001389180477189,Tier 1 (Hard),2850.Phatr49102,0.0,2439.0,"COG0457@1|root,KOG1840@2759|Eukaryota,2XE3R@2836|Bacillariophyta",2836|Bacillariophyta,Z,Tetratricopeptide repeat,-,-,-,-,-,-,-,-,-,-,-,-,"TPR_10,TPR_12,TPR_8"
Phatr3_Jdraft1241,phatr3j1241,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8343,0.0001389180477189,Tier 1 (Hard),2850.Phatr1241,0.0,1008.0,"COG0550@1|root,KOG1956@2759|Eukaryota",2759|Eukaryota,L,DNA topoisomerase type I activity,-,-,5.99.1.2,ko:K03168,-,-,-,-,"ko00000,ko01000,ko03032,ko03400",-,-,-,"Topo_Zn_Ribbon,Topoisom_bac,Toprim,Toprim_C_rpt,zf-C4_Topoisom"
Phatr3_J19314,phatr3j19314,t1_Fe_deplete_vs_t1_Mn_deplete,-1.828171,0.0001493358186029,Tier 1 (Hard),2850.Phatr19314,4.26e-82,243.0,"COG1383@1|root,KOG0187@2759|Eukaryota,2XGFM@2836|Bacillariophyta",2836|Bacillariophyta,J,Ribosomal S17,-,-,-,ko:K02962,"ko03010,map03010","M00177,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S17e
Phatr3_J11189,phatr3j11189,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8262866666666668,0.0001520497604992,Tier 1 (Hard),2850.Phatr11189,0.0,1420.0,"COG0480@1|root,KOG0465@2759|Eukaryota,2XABP@2836|Bacillariophyta",2836|Bacillariophyta,J,"Mitochondrial GTPase that catalyzes the GTP-dependent ribosomal translocation step during translation elongation. During this step, the ribosome changes from the pre-translocational (PRE) to the post-translocational (POST) state as the newly formed A- site-bound peptidyl-tRNA and P-site-bound deacylated tRNA move to the P and E sites, respectively. Catalyzes the coordinated movement of the two tRNA molecules, the mRNA and conformational changes in the ribosome",-,-,-,ko:K02355,-,-,-,-,"ko00000,ko03012,ko03029",-,-,-,"EFG_C,EFG_II,EFG_IV,GTP_EFTU,GTP_EFTU_D2"
Phatr3_J49185,phatr3j49185,t1_Fe_deplete_vs_t1_Mn_deplete,-1.81332,0.0001782330731111,Tier 1 (Hard),2850.Phatr49185,9.120000000000001e-154,432.0,"KOG3312@1|root,KOG3312@2759|Eukaryota,2XGUU@2836|Bacillariophyta",2836|Bacillariophyta,U,endoplasmic reticulum calcium ion homeostasis,-,-,-,ko:K21891,-,-,-,-,"ko00000,ko02000",1.A.106.1,-,-,-
Phatr3_J45564,phatr3j45564,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8125,0.0001790227485071,Tier 1 (Hard),2850.Phatr45564,7.240000000000001e-273,748.0,"KOG4174@1|root,KOG4174@2759|Eukaryota,2XDTJ@2836|Bacillariophyta",2836|Bacillariophyta,S,Domain of unknown function (DUF2431),-,-,-,-,-,-,-,-,-,-,-,-,DUF2431
Phatr3_J11866,phatr3j11866,t1_Fe_deplete_vs_t1_Mn_deplete,-1.81013,0.0001833846965466,Tier 1 (Hard),159749.K0SPW4,4.68e-186,571.0,"KOG0767@1|root,KOG0767@2759|Eukaryota,2XB9Q@2836|Bacillariophyta",2836|Bacillariophyta,C,Belongs to the mitochondrial carrier (TC 2.A.29) family,-,-,-,-,-,-,-,-,-,-,-,-,Mito_carr
Phatr3_J50377,phatr3j50377,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8078066666666663,0.0001877419166,Tier 1 (Hard),2850.Phatr50377,0.0,1414.0,"COG1405@1|root,KOG1597@2759|Eukaryota,2XEA4@2836|Bacillariophyta",2836|Bacillariophyta,K,TFIIB zinc-binding,-,-,-,-,-,-,-,-,-,-,-,-,TF_Zn_Ribbon
Phatr3_J45617,phatr3j45617,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8040733333333328,0.0001945313000121,Tier 1 (Hard),2850.Phatr45617,9.85e-64,195.0,"2ETUQ@1|root,2SW3W@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J44552,phatr3j44552,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8040288666666668,0.0001945313000121,Tier 1 (Hard),2850.Phatr44552,4.75e-186,521.0,"2E8M5@1|root,2SF2Z@2759|Eukaryota,2XDDQ@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J45386,phatr3j45386,t1_Fe_deplete_vs_t1_Mn_deplete,-1.8036073333333336,0.0001945313000121,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J21929,phatr3j21929,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7985266666666666,0.0002061949610907,Tier 1 (Hard),2850.Phatr21929,0.0,1999.0,"KOG0292@1|root,KOG0292@2759|Eukaryota,2XEAH@2836|Bacillariophyta",2836|Bacillariophyta,U,"The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non- clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network",-,-,-,ko:K05236,-,-,-,-,"ko00000,ko04131,ko04147",-,-,-,"COPI_C,Coatomer_WDAD,WD40"
Phatr3_J13360,phatr3j13360,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7970956666666666,0.0002087391305993,Tier 1 (Hard),2850.Phatr13360,1.07e-156,440.0,"KOG4206@1|root,KOG4206@2759|Eukaryota,2XCW7@2836|Bacillariophyta",2836|Bacillariophyta,A,Pfam:RRM_6,-,-,-,ko:K11094,"ko03040,map03040",M00352,-,-,"ko00000,ko00001,ko00002,ko03041",-,-,-,RRM_1
Phatr3_J47453,phatr3j47453,t1_Fe_deplete_vs_t1_Mn_deplete,-1.796193333333333,0.0002099200379309,Tier 1 (Hard),2850.Phatr47453,7.43e-214,590.0,"28KIK@1|root,2QSZV@2759|Eukaryota,2XCBC@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J46871,phatr3j46871,t1_Fe_deplete_vs_t1_Mn_deplete,-1.79419,0.0002140516988128,Tier 1 (Hard),2850.Phatr46871,0.0,1128.0,"KOG1337@1|root,KOG1337@2759|Eukaryota,2XBJU@2836|Bacillariophyta",2836|Bacillariophyta,S,Rubisco LSMT substrate-binding,-,-,-,-,-,-,-,-,-,-,-,-,"Rubis-subs-bind,SET"
Phatr3_J43703,phatr3j43703,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7890775666666667,0.0002269353113925,Tier 1 (Hard),2850.Phatr43703,1.82e-124,359.0,"KOG2186@1|root,KOG2186@2759|Eukaryota,2XDV2@2836|Bacillariophyta",2836|Bacillariophyta,D,erythrocyte development,-,-,-,ko:K15263,-,-,-,-,"ko00000,ko03009",-,-,-,zf-LYAR
Phatr3_J24775,phatr3j24775,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7852666666666666,0.0002366826539672,Tier 1 (Hard),2850.Phatr24775,0.0,1390.0,"COG0553@1|root,KOG0387@2759|Eukaryota,2XBIJ@2836|Bacillariophyta",2836|Bacillariophyta,KL,histone H2A-H2B dimer displacement,-,-,-,ko:K10841,"ko03420,map03420",-,-,-,"ko00000,ko00001,ko03036,ko03400",-,-,-,"Helicase_C,SNF2_N"
Phatr3_J50848,phatr3j50848,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7806481666666665,0.0002493307771926,Tier 1 (Hard),2850.Phatr50848,0.0,1107.0,"COG1243@1|root,KOG2535@2759|Eukaryota,2XBB1@2836|Bacillariophyta",2836|Bacillariophyta,H,"Catalytic histone acetyltransferase subunit of the RNA polymerase II elongator complex, which is a component of the RNA polymerase II (Pol II) holoenzyme and is involved in transcriptional elongation",-,-,2.3.1.48,ko:K07739,-,-,-,-,"ko00000,ko01000,ko03016,ko03036",-,-,-,"Acetyltransf_1,Radical_SAM,Radical_SAM_C"
Phatr3_J33729,phatr3j33729,t1_Fe_deplete_vs_t1_Mn_deplete,-1.77012,0.0002826189427722,Tier 1 (Hard),2850.Phatr33729,0.0,1293.0,"2E2A4@1|root,2S9I4@2759|Eukaryota",2759|Eukaryota,S,Transposase IS4,-,-,-,-,-,-,-,-,-,-,-,-,DDE_Tnp_1_7
Phatr3_J16955,phatr3j16955,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7583173333333333,0.000324311069956,Tier 1 (Hard),2850.Phatr16955,1.85e-168,476.0,"COG4094@1|root,2QSJ3@2759|Eukaryota,2XDWT@2836|Bacillariophyta",2836|Bacillariophyta,S,"9,15,9'-tri-cis-zeta-carotene isomerase activity",-,-,-,-,-,-,-,-,-,-,-,-,NnrU
Phatr3_J51404,phatr3j51404,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7580946666666666,0.000324311069956,Tier 1 (Hard),159749.K0RJ81,2.0200000000000002e-209,626.0,"COG0588@1|root,KOG0235@2759|Eukaryota,2XFHD@2836|Bacillariophyta",2836|Bacillariophyta,G,Phosphoglycerate mutase family,-,-,5.4.2.11,ko:K01834,"ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230","M00001,M00002,M00003",R01518,RC00536,"ko00000,ko00001,ko00002,ko01000,ko04131,ko04147",-,-,-,His_Phos_1
Phatr3_J49120,phatr3j49120,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7555666666666667,0.0003327436665221,Tier 1 (Hard),2850.Phatr49120,1.16e-158,447.0,"2E463@1|root,2SB4A@2759|Eukaryota,2XC32@2836|Bacillariophyta",2836|Bacillariophyta,Z,EF-hand domain pair,-,-,-,-,-,-,-,-,-,-,-,-,EF-hand_5
Phatr3_Jdraft1329,phatr3j1329,t1_Fe_deplete_vs_t1_Mn_deplete,-1.75286,0.0003421416583209,Tier 1 (Hard),2850.Phatrdraft1329,0.0,1409.0,"KOG1327@1|root,KOG1327@2759|Eukaryota,2XAEM@2836|Bacillariophyta",2759|Eukaryota,T,Copine,cpna-5,-,-,-,-,-,-,-,-,-,-,-,Copine
Phatr3_J42831,phatr3j42831,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7513116666666668,0.0003468339382821,Tier 1 (Hard),2850.Phatr42831,0.0,1921.0,"COG5192@1|root,KOG1951@2759|Eukaryota,2XAZU@2836|Bacillariophyta",2836|Bacillariophyta,J,U3 snoRNA binding,-,-,-,ko:K14569,"ko03008,map03008",-,-,-,"ko00000,ko00001,ko03009",-,-,-,"AARP2CN,RIBIOP_C"
Phatr3_EG01227,phatr3eg01227,t1_Fe_deplete_vs_t1_Mn_deplete,-1.746195,0.0003655202336018,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J47667,phatr3j47667,t1_Fe_deplete_vs_t1_Mn_deplete,-1.746158,0.0003655202336018,Tier 1 (Hard),2850.Phatr47667,0.0,1174.0,"COG1283@1|root,2QQ3I@2759|Eukaryota,2XB45@2836|Bacillariophyta",2836|Bacillariophyta,P,Na+/Pi-cotransporter,-,-,-,ko:K14683,-,-,-,-,"ko00000,ko02000,ko04147",2.A.58.1,-,-,Na_Pi_cotrans
Phatr3_J43023,phatr3j43023,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7444341999999995,0.0003708249088989,Tier 1 (Hard),2850.Phatr43023,0.0,883.0,"COG5231@1|root,KOG2759@2759|Eukaryota,2XA8D@2836|Bacillariophyta",2836|Bacillariophyta,C,V-ATPase subunit H,-,-,-,ko:K02144,"ko00190,ko01100,ko04142,ko04145,ko04150,ko04721,ko05110,ko05120,ko05152,ko05323,map00190,map01100,map04142,map04145,map04150,map04721,map05110,map05120,map05152,map05323",M00160,-,-,"ko00000,ko00001,ko00002",3.A.2.2,-,-,"V-ATPase_H_C,V-ATPase_H_N"
Phatr3_EG02470,phatr3eg02470,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7441153333333337,0.0003708249088989,Tier 1 (Hard),2850.Phatr42702,1.38e-153,436.0,"2E9MT@1|root,2SFZ0@2759|Eukaryota,2XDC2@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J42322,phatr3j42322,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7413133333333335,0.0003808110480378,Tier 1 (Hard),2850.Phatr51110,4.92e-232,646.0,"KOG1164@1|root,KOG1164@2759|Eukaryota,2XBFF@2836|Bacillariophyta",2836|Bacillariophyta,T,Belongs to the protein kinase superfamily,-,-,2.7.11.1,"ko:K02218,ko:K14758","ko03008,ko04011,ko04392,map03008,map04011,map04392",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko03009,ko03016",-,-,-,Pkinase
Phatr3_J36995,phatr3j36995,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7410833333333335,0.0003808110480378,Tier 1 (Hard),2850.Phatr36995,4.66e-308,839.0,"KOG3201@1|root,KOG3201@2759|Eukaryota,2XDDV@2836|Bacillariophyta",2836|Bacillariophyta,S,Lysine methyltransferase,-,-,-,-,-,-,-,-,-,-,-,-,Methyltransf_16
Phatr3_J15917,phatr3j15917,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7401523333333333,0.0003831671994981,Tier 1 (Hard),2850.Phatr15917,1.5e-281,771.0,"COG0626@1|root,KOG0053@2759|Eukaryota,2XERG@2836|Bacillariophyta",2836|Bacillariophyta,E,Cys/Met metabolism PLP-dependent enzyme,-,-,4.4.1.1,ko:K01758,"ko00260,ko00270,ko00450,ko01100,ko01130,ko01230,map00260,map00270,map00450,map01100,map01130,map01230",M00338,"R00782,R01001,R02408,R04770,R04930,R09366","RC00056,RC00069,RC00348,RC00382,RC00710,RC01209,RC01210,RC01245,RC02303","ko00000,ko00001,ko00002,ko01000,ko04147",-,-,-,Cys_Met_Meta_PP
Phatr3_J43665,phatr3j43665,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7385633333333332,0.0003886520492426,Tier 1 (Hard),2850.Phatr43665,3.8e-285,780.0,"2DAXT@1|root,2TM2K@2759|Eukaryota,2XCES@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_EG01825,phatr3eg01825,t1_Fe_deplete_vs_t1_Mn_deplete,-1.734816666666667,0.0004047123688914,Tier 1 (Hard),35128.Thaps11228,4.7599999999999995e-54,190.0,"COG1608@1|root,2QQ1X@2759|Eukaryota",2759|Eukaryota,S,Amino acid kinase family,-,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006629,GO:0006720,GO:0006721,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0009058,GO:0009987,GO:0016114,GO:0016740,GO:0016772,GO:0016776,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0102043,GO:1901576",-,-,-,-,-,-,-,-,-,-,AA_kinase
Phatr3_J26346,phatr3j26346,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7341523333333333,0.0004059148852581,Tier 1 (Hard),2850.Phatr26346,0.0,1271.0,"COG0215@1|root,KOG2007@2759|Eukaryota,2XFI6@2836|Bacillariophyta",2836|Bacillariophyta,J,DALR_2,-,-,6.1.1.16,ko:K01883,"ko00970,map00970","M00359,M00360",R03650,"RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016",-,-,-,tRNA-synt_1e
Phatr3_J39419,phatr3j39419,t1_Fe_deplete_vs_t1_Mn_deplete,-1.729619,0.0004267203896572,Tier 1 (Hard),2850.Phatr39419,1.98e-232,650.0,"COG4775@1|root,KOG2602@2759|Eukaryota,2XGWR@2836|Bacillariophyta",2836|Bacillariophyta,M,Surface antigen,-,-,-,-,-,-,-,-,-,-,-,-,Bac_surface_Ag
Phatr3_J46293,phatr3j46293,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7282800000000005,0.0004315172847413,Tier 1 (Hard),2850.Phatr46293,0.0,1294.0,"KOG4197@1|root,KOG4197@2759|Eukaryota,2XCDI@2836|Bacillariophyta",2836|Bacillariophyta,S,endonuclease activity,-,-,-,-,-,-,-,-,-,-,-,-,PPR_2
Phatr3_J22666,phatr3j22666,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7271595000000002,0.0004352203306193,Tier 1 (Hard),2850.Phatr22666,0.0,1051.0,"COG0459@1|root,KOG0359@2759|Eukaryota,2XFDU@2836|Bacillariophyta",2836|Bacillariophyta,O,assists the folding of proteins upon ATP hydrolysis,-,-,-,ko:K09498,-,-,-,-,"ko00000,ko03110,ko04147",-,-,-,Cpn60_TCP1
Phatr3_EG02629,phatr3eg02629,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7197873666666663,0.0004734293482451,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J44334,phatr3j44334,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7159300000000002,0.0004935029291505,Tier 1 (Hard),2850.Phatr44334,0.0,1009.0,"COG0564@1|root,KOG1919@2759|Eukaryota,2XB6Y@2836|Bacillariophyta",2836|Bacillariophyta,A,RNA pseudouridylate synthase,-,-,-,-,-,-,-,-,-,-,-,-,PseudoU_synth_2
Phatr3_EG00805,phatr3eg00805,t1_Fe_deplete_vs_t1_Mn_deplete,-1.71044,0.00052458174968,Tier 1 (Hard),35128.Thaps24753,8.390000000000001e-208,690.0,"COG5043@1|root,KOG1809@2759|Eukaryota,2XESM@2836|Bacillariophyta",2836|Bacillariophyta,U,SHR-binding domain of vacuolar-sorting associated protein 13,-,-,-,-,-,-,-,-,-,-,-,-,SHR-BD
Phatr3_Jdraft1572,phatr3j1572,t1_Fe_deplete_vs_t1_Mn_deplete,-1.7001166666666667,0.0005907005662433,Tier 1 (Hard),2850.Phatrdraft1572,0.0,917.0,"COG0148@1|root,KOG2670@2759|Eukaryota,2XAAJ@2836|Bacillariophyta",2836|Bacillariophyta,G,"Enolase, N-terminal domain",-,-,4.2.1.11,ko:K01689,"ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","M00001,M00002,M00003,M00346,M00394",R00658,RC00349,"ko00000,ko00001,ko00002,ko01000,ko03019,ko04147",-,-,-,"Enolase_C,Enolase_N"
Phatr3_J46613,phatr3j46613,t1_Fe_deplete_vs_t1_Mn_deplete,-1.69438,0.0006294262501213,Tier 1 (Hard),2850.Phatr46613,0.0,1540.0,"COG0503@1|root,2S277@2759|Eukaryota,2XARA@2836|Bacillariophyta",2836|Bacillariophyta,F,Phosphoribosyl transferase domain,-,-,-,-,-,-,-,-,-,-,-,-,Pribosyltran
Phatr3_EG01614,phatr3eg01614,t1_Fe_deplete_vs_t1_Mn_deplete,-1.692863333333333,0.0006348073083866,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J15922,phatr3j15922,t1_Mn_deplete_vs_t1_Fe_deplete,-1.6926633333333334,0.0006348073083866,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J47722,phatr3j47722,t1_Fe_deplete_vs_t1_Mn_deplete,-1.692438,0.0006348073083866,Tier 1 (Hard),2850.Phatr47722,0.0,1039.0,"2EI3Q@1|root,2SNM3@2759|Eukaryota",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J54940,phatr3j54940,t1_Fe_deplete_vs_t1_Mn_deplete,-1.69111,0.0006418102355523,Tier 1 (Hard),2850.Phatr54940,3.3e-311,847.0,"KOG4293@1|root,KOG4293@2759|Eukaryota",2759|Eukaryota,U,DOMON domain-containing protein,-,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005794,GO:0005802,GO:0012505,GO:0031410,GO:0031982,GO:0031984,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044431,GO:0044444,GO:0044446,GO:0044464,GO:0097708,GO:0098791",2.1.1.10,ko:K00547,"ko00270,ko01100,ko01110,map00270,map01100,map01110",-,R00650,"RC00003,RC00035","ko00000,ko00001,ko01000",-,-,-,"CDH-cyt,Cytochrom_B561,Cytochrom_C_asm,DM13,DOMON"
Phatr3_J49445,phatr3j49445,t1_Fe_deplete_vs_t1_Mn_deplete,-1.688246666666667,0.000660834931571,Tier 1 (Hard),2850.Phatr49445,0.0,1288.0,"2D1PA@1|root,2SISA@2759|Eukaryota,2XC68@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47823,phatr3j47823,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6778893333333331,0.000743451423148,Tier 1 (Hard),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Phatr3_J38581,phatr3j38581,t1_Fe_deplete_vs_t1_Mn_deplete,-1.67606,0.0007536053938972,Tier 1 (Hard),2850.Phatr38581,1.47e-216,598.0,"29NGX@1|root,2RVTR@2759|Eukaryota,2XD3M@2836|Bacillariophyta",2836|Bacillariophyta,S,Epidermal growth factor-like domain.,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J50325,phatr3j50325,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6756366666666669,0.0007536053938972,Tier 1 (Hard),2850.Phatr50325,4.14e-224,625.0,"KOG2458@1|root,KOG2458@2759|Eukaryota,2XDAP@2836|Bacillariophyta",2836|Bacillariophyta,S,Glycosyl transferase family 90,-,-,-,-,-,-,-,-,-,-,-,-,Glyco_transf_90
Phatr3_J42996,phatr3j42996,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6755363333333333,0.0007536053938972,Tier 1 (Hard),2850.Phatr42996,0.0,1324.0,"2EGWU@1|root,2SMR4@2759|Eukaryota,2XAU4@2836|Bacillariophyta",2759|Eukaryota,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J47143,phatr3j47143,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6739340000000005,0.000759070555291,Tier 1 (Hard),2850.Phatr47143,7.14e-188,524.0,"COG0144@1|root,KOG1122@2759|Eukaryota,2XD8I@2836|Bacillariophyta",2836|Bacillariophyta,J,rRNA (cytosine-C5-)-methyltransferase activity,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J38294,phatr3j38294,t1_Fe_deplete_vs_t1_Mn_deplete,-1.673796,0.000759070555291,Tier 1 (Hard),2850.Phatr38294,8.53e-281,767.0,"COG5169@1|root,KOG0627@2759|Eukaryota",2759|Eukaryota,K,sequence-specific DNA binding,-,-,3.4.11.1,ko:K01255,"ko00480,ko01100,map00480,map01100",-,"R00899,R04951","RC00096,RC00141","ko00000,ko00001,ko01000,ko01002",-,-,-,HSF_DNA-bind
Phatr3_EG02295,phatr3eg02295,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6737356666666665,0.000759070555291,Tier 1 (Hard),159749.K0R395,0.0,1991.0,"KOG1786@1|root,KOG1786@2759|Eukaryota,2XAYR@2836|Bacillariophyta",2836|Bacillariophyta,TU,Beige/BEACH domain,-,-,-,-,-,-,-,-,-,-,-,-,Beach
Phatr3_J15264,phatr3j15264,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6719099999999998,0.000771981888728,Tier 1 (Hard),159749.K0R493,1.87e-146,516.0,"COG5059@1|root,KOG0242@2759|Eukaryota,2XBN5@2836|Bacillariophyta",2836|Bacillariophyta,Z,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family,-,-,-,ko:K11498,-,-,-,-,"ko00000,ko01009,ko03036",-,-,-,Kinesin
Phatr3_J49056,phatr3j49056,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6681033333333333,0.0008035931251861,Tier 1 (Hard),2850.Phatr49056,0.0,997.0,"COG0498@1|root,KOG2616@2759|Eukaryota,2XBT8@2836|Bacillariophyta",2836|Bacillariophyta,E,Threonine synthase N terminus,-,-,4.2.3.1,ko:K01733,"ko00260,ko00750,ko01100,ko01110,ko01120,ko01230,map00260,map00750,map01100,map01110,map01120,map01230",M00018,"R01466,R05086","RC00017,RC00526","ko00000,ko00001,ko00002,ko01000",-,-,-,"PALP,Thr_synth_N"
Phatr3_J43788,phatr3j43788,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6604073333333331,0.0008730462398392,Tier 1 (Hard),2850.Phatr43788,0.0,924.0,"2E2VZ@1|root,2SA27@2759|Eukaryota,2XBX4@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Phatr3_J19831,phatr3j19831,t1_Fe_deplete_vs_t1_Mn_deplete,-1.6602463333333333,0.0008730462398392,Tier 1 (Hard),2850.Phatr19831,4.83e-212,592.0,"COG0063@1|root,KOG3974@2759|Eukaryota,2XG1D@2836|Bacillariophyta",2836|Bacillariophyta,G,"Catalyzes the dehydration of the S-form of NAD(P)HX at the expense of ATP, which is converted to ADP. Together with NAD(P)HX epimerase, which catalyzes the epimerization of the S- and R-forms, the enzyme allows the repair of both epimers of NAD(P)HX, a damaged form of NAD(P)H that is a result of enzymatic or heat-dependent hydration",-,-,4.2.1.93,ko:K17757,-,-,-,-,"ko00000,ko01000",-,-,-,Carb_kinase
Phatr3_J47095,phatr3j47095,t1_Fe_deplete_vs_t1_Mn_deplete,-1.659781,0.000873834763643,Tier 1 (Hard),2850.Phatr47095,0.0,997.0,"2EEXC@1|root,2SK7Y@2759|Eukaryota,2XC4X@2836|Bacillariophyta",2836|Bacillariophyta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
